"Table S4: Distance matrix of complete NIRVS sequences, in organisms with multiple identified NIRVS. The ID of the NIRVS (genomic chromosome/scaffold_x) corresponds to those listed in Table S2. Nucleotide distances (% identity) based on ClustalW alignment implemented in Geneious (v10.2.3). Distances >98% are highlighted in green.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRVS ID,NC_035107_42,NC_035107_70,NC_035108_26,NC_035107_31,NC_035107_44,NC_035107_12,NC_035107_1,NC_035109_1,NC_035108_58,NC_035109_50,NC_035109_63,NC_035107_62,NC_035109_61,NC_035109_60,NC_035109_55,NC_035108_70,NC_035109_54,NC_035107_3,NC_035107_6,NC_035107_54,NC_035108_56,NC_035107_18,NC_035108_69,NC_035109_62,NC_035109_51,NC_035107_7,NC_035107_65,NC_035107_52,NC_035108_68,NC_035108_67,NC_035108_5,NC_035108_66,NC_035107_29,NC_035107_41,NC_035107_66,NC_035107_45,NC_035109_65,NC_035109_85,NC_035109_86,NC_035109_87,NC_035108_76,NC_035109_88,NC_035108_77,NC_035107_23,NC_035107_63,NC_035108_80,NC_035107_25,NC_035108_24,NC_035108_23,NC_035107_69,NC_035109_32,NC_035107_61,NC_035109_22,NC_035109_21,NC_035109_27,NC_035109_28,NC_035109_26,NC_035107_8,NC_035109_33,NW_018736686_3,NC_035109_49,NC_035109_66,NC_035109_45,NC_035109_25,NC_035109_24,NC_035109_20,NC_035109_53,NC_035109_44,NC_035108_34,NC_035109_11,NC_035109_12,NC_035107_33,NC_035109_31,NC_035109_30,NC_035107_32,NC_035109_23,NC_035109_29,NC_035108_81,NC_035108_83,NC_035108_86,NC_035108_87,NC_035108_88,NC_035108_89,NC_035107_10,NC_035108_22,NC_035108_21,NC_035108_20,NC_035108_19,NC_035108_18,NC_035109_40,NC_035107_26,NC_035107_28,NC_035107_4,NC_035108_50,NC_035108_37,NC_035108_45,NC_035109_37,NC_035107_19,NC_035107_20,NC_035108_36,NC_035107_46,NC_035108_35,NC_035109_39,NC_035107_11,NC_035109_47,NC_035107_49,NC_035107_30,NC_035108_32,NC_035108_29,NC_035109_7,NC_035109_8,NC_035109_9,NC_035109_10,NC_035108_11,NC_035108_9,NC_035108_52,NC_035108_8,NC_035109_16,NC_035109_14,NC_035109_13,NC_035109_15,NC_035108_6,NC_035108_7,NW_018734985_2,NW_018734985_1,NC_035107_27,NC_035108_73,NC_035109_83,NC_035109_82,NC_035109_74,NC_035109_71,NC_035109_67,NC_035109_75,NC_035109_81,NC_035109_79,NC_035109_76,NC_035109_77,NC_035109_72,NC_035109_73,NC_035109_69,NC_035109_78,NC_035109_84,NC_035109_80,NC_035109_68,NC_035109_70,NC_035108_75,NC_035108_78,NC_035108_74,NC_035109_17,NC_035109_18,NC_035109_3,NW_018736689,NC_035109_4,NC_035109_59,NW_018735670_3,NW_018735421_2,NW_018736212,NC_035107_47,NC_035108_64,NC_035109_56,NW_018735670_1,NC_035108_65,NW_018736703,NW_018734587,NC_035108_57,NC_035108_3,NC_035107_59,NC_035108_55,NC_035107_16,NC_035107_68,NW_018736214,NC_035108_2,NC_035108_71,NC_035108_54,NC_035108_59,NC_035109_57,NC_035107_9,NW_018736262,NC_035108_4,NC_035108_62,NC_035108_60,NC_035108_63,NC_035109_52,NW_018735421_1,NC_035109_58,NW_018735670_2,NW_018735421_3,NC_035107_67,NC_035107_21,NW_018736442_1,NC_035109_38,NC_035108_40,NW_018736442_2,NW_018736442_3,NW_018736357,NC_035109_48,NW_018734666,NC_035108_43,NC_035108_44,NC_035108_79,NC_035108_42,NC_035108_41,NC_035108_39,NC_035108_84,NC_035108_33,NC_035107_14,NC_035109_46,NC_035107_48,NC_035108_46,NC_035108_90,NC_035108_91,NC_035108_82,NC_035108_48,NC_035108_49,NC_035107_13,NC_035107_36,NC_035107_35,NC_035109_36,NC_035107_40,NC_035107_2,NC_035107_43,NC_035107_39,NC_035107_64,NC_035107_56,NC_035107_57,NC_035107_58,NC_035107_38,NC_035107_37,NC_035108_51,NC_035108_53,NC_035109_43,NC_035108_30,NC_035108_31,NC_035107_50,NW_018736113_2,NC_035107_34,NW_018736113_1,NC_035109_42,NC_035109_41,NC_035108_47,NC_035107_55,NC_035108_92,NC_035108_28,NW_018736686_2,NC_035107_22,NC_035108_17,NC_035108_16,NC_035107_53,NC_035108_85,NC_035107_51,NC_035108_38,NC_035109_5,NC_035109_6,NC_035108_12,NC_035107_60,NC_035109_2,NC_035107_15,NC_035108_27,NC_035108_61,NW_018736686_1,NC_035109_34,NC_035107_24,NC_035108_1,NW_018735537_1,NC_035109_64,NC_035108_25,NC_035108_10,NC_035108_13,NW_018735537_2,NC_035108_14,NC_035107_5,NC_035107_17,NC_035108_93,NC_035109_19,NC_035108_72,NC_035109_35,NC_035108_15
NC_035107_53,30.909,27.411,24.742,21.32,23.858,16,0,29.577,26.396,26.396,26.396,26.396,26.396,26.396,24.873,28.934,30.457,30.457,25.888,26.904,27.411,27.919,27.919,27.919,32.143,0,27.411,0,25.381,25.381,25.381,24.873,23.858,26.396,0,22.335,26.396,30.964,30.457,29.949,30.964,30.964,30.964,28.426,27.919,29.949,32.487,21.935,21.827,23.858,23.35,21.32,19.797,19.797,19.797,19.797,22.335,20.305,20.812,24.873,23.858,24.873,24.365,23.35,23.35,25.381,25.888,24.365,25.907,24.365,24.365,0,23.858,22.843,24.365,23.858,13.043,28.934,28.934,28.934,28.934,28.934,28.934,27.411,26.396,26.396,26.904,25.888,25.888,19.289,28.426,28.426,28.426,28.426,28.099,24.561,25.381,27.411,26.904,28.934,29.442,26.667,29.442,30.964,31.98,29.949,27.919,32.487,27.919,27.411,27.411,26.904,26.904,17.259,16.751,17.259,0,23.858,23.858,24.365,23.858,20.812,20.812,26.904,27.919,24.873,26.904,32.487,32.487,31.98,31.98,31.98,30.964,30.964,30.964,31.472,31.472,30.964,30.964,30.964,31.472,30.964,30.964,30.964,30.964,28.934,28.934,28.934,24.365,24.365,28.426,28.426,24.873,22.995,22.995,28.378,0,23.35,0,16.162,23.35,0,22.843,22.843,22.843,0,28.934,28.934,28.934,0,23.429,23.858,22.843,26.904,26.904,26.904,26.904,26.904,0,18.274,18.274,18.782,0,0,22.335,22.335,21.32,24.365,24.365,20.69,25.381,25.381,45,34.247,23.858,24.873,22.335,23.858,23.858,15,23.423,22.843,0,0,22.335,23.35,26.904,25.381,24.365,20.305,20.305,20.305,40.741,44.444,28.426,28.426,34.426,28.426,29.442,29.442,29.442,29.442,29.442,29.442,29.442,29.442,29.442,29.442,27.411,27.411,28.676,28.934,28.934,29.949,27.411,28.426,27.411,18.367,21.818,27.928,26.389,23.118,24.873,20.93,25.926,25.749,24.365,,23.35,20.809,25.258,25.907,22.843,22.34,29.442,26.904,24.365,23.618,27.136,24.365,24.873,28.643,22.335,22.613,30.653,25.126,23.116,24.121,25.758,27.136,24.121,19,24.121,21.393,24.378,24.873,24.378
NC_035108_85,27.513,25.272,28.283,28.611,28.037,27,0,27.632,28.738,28.505,28.738,28.738,28.972,28.738,29.206,30.841,27.103,27.804,31.776,28.271,28.505,25.935,25.935,25.935,24.891,0,23.832,0,22.664,23.832,20.561,25.234,23.832,24.299,0,24.065,22.664,24.682,25.701,25.234,25.467,25.467,25.467,25,25,25.467,22.897,28.87,26.402,25,24.766,24.065,21.729,23.131,25,25,26.636,23.598,19.715,24.766,24.766,22.687,21.729,28.972,28.505,26.636,26.882,24.936,24.188,25.234,25.234,100,24.299,26.636,23.832,24.065,25.294,27.336,27.336,27.57,27.57,27.57,27.57,26.636,25.935,26.636,25.935,25.467,25.467,22.196,24.533,24.533,24.533,25,22.18,27.972,23.131,22.664,22.43,25.234,25,26.165,24.299,25.701,26.629,25.701,25.935,25.701,23.832,25.935,25.935,23.364,23.364,25.635,24.533,25.467,0,25.467,25.467,24.869,25.467,23.598,24.766,26.402,26.168,24.533,24.766,26.636,26.402,26.869,26.869,26.869,27.336,27.336,27.336,26.636,26.636,27.103,27.336,27.336,26.869,26.869,27.804,27.336,27.103,25.467,25.467,25.467,30.576,30.576,27.804,27.103,23.598,23.985,24.354,30.201,33.846,25.701,0,25.946,26.074,0,26.168,26.168,26.168,0,25.467,25.467,25.467,0,25,27.273,26.869,26.402,26.402,26.402,26.168,26.168,0,21.729,21.963,21.963,0,0,24.179,23.364,27.103,27.083,27.358,26.316,30.374,28.824,31.746,32.704,28.738,29.206,29.907,28.505,28.505,27.358,27.344,28.037,0,0,25.935,25.467,27.103,26.869,27.804,26.402,26.402,26.402,36.283,36.538,27.336,27.336,34.694,25.701,25.995,26.168,26.168,26.168,26.168,26.168,26.168,26.168,26.402,26.168,26.869,27.103,28.378,27.804,27.804,26.402,25.378,27.57,25.467,25,26.452,21.875,22.581,27.826,27.57,19.748,25.185,28.889,26.977,23.35,,25.6,34.615,23.462,25.556,29.304,29.206,27.703,25.935,27.083,25.545,28.108,23.14,24.505,22.222,28.176,23.666,25.058,24.688,25.522,24.186,26.667,24.942,21.889,25.926,20.92,26.498,24.074,24.027
NC_035107_51,19.895,21.608,18.182,26.549,25.2,22.449,0,22.374,24,24.4,24,24,23.6,24.4,24,22.4,24,24,24.4,24.8,24.8,22,22,22,23.333,0,23.6,0,24,24.4,24.4,23.695,25.2,23.2,0,23.79,25.403,24.4,23.6,24.8,23.6,23.6,23.6,25.2,25.2,27.2,26.4,19.397,19.6,22.4,22,25.2,24,24,24,24,23.6,23.6,22.4,26,26.4,20,26,27.2,26.8,23.6,23.697,24.545,22,23.2,23.2,0,21.6,21.6,21.2,21.6,0,27.6,27.6,27.2,27.2,27.2,27.2,26,18.4,18.8,18,21.2,21.2,20.8,30.4,30.4,30.4,31.6,26.804,28.358,28,32,31.6,31.6,29.6,30.4,32.4,29.2,28.804,30.8,32.4,34,32.8,23.6,23.6,24.498,24.498,26,25.6,26.4,0,29.6,29.6,30,29.2,29.2,30,30.4,30.4,24.8,28,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,28,27.6,28,28,28,32,32,22.49,21.687,27.2,23.2,23.2,21.477,26.786,26.908,0,19.429,26.104,0,23.293,23.293,23.293,0,27.309,27.309,27.309,0,27.815,25,24.096,23.293,23.293,23.293,23.695,23.695,0,20,19.6,19.2,0,0,20,20,26.4,22.672,22.672,33.019,29.6,30.8,23.077,22.667,26.4,28,28,24.8,24.8,25.773,34.483,26,0,0,28,27.6,28,28.4,26,25.2,25.2,24.8,29.808,27.368,30,30,26.812,28,32.692,32,32,32,32,32,32,32,32,32,31.2,31.2,30.986,32.4,30.8,29.6,27.6,30.4,27.6,24,32.624,33.333,20.833,22.374,24,24.583,27.407,23.348,26.8,20.809,25.6,,24.066,29.876,24.797,30.4,27.6,22.979,26,26.587,28.571,22.414,23.2,27.381,27.2,27.778,27.778,25.794,23.413,25.397,23.904,24.206,19.444,23.715,24.603,27.165,24.803,28.4,25.197
NC_035108_38,22.751,26.606,23.232,27.755,23.462,24,0,23.81,28.077,28.077,28.077,28.077,28.077,27.692,27.308,28.077,28.846,29.231,27.692,30.385,30.385,30,30,30,29.114,0,24.615,0,26.154,26.154,26.154,25,25.769,26.923,0,22.692,25,27.692,26.923,26.538,26.154,26.154,26.154,22.692,22.692,24.231,23.846,20.362,20.769,22.692,21.154,21.154,24.231,24.231,21.538,21.538,26.538,23.077,21.923,23.846,23.846,19.615,16.923,30,29.615,27.692,23.478,21.757,23.166,27.308,27.308,0,28.077,29.615,28.846,28.462,15,26.154,26.154,26.154,26.154,26.154,26.154,28.462,21.154,21.923,20.385,25.769,25.769,20.385,25.769,25.769,25.769,27.692,31.034,27.2,25.385,25.385,25,31.538,31.923,30.769,27.692,28.846,27.094,23.462,21.923,25.385,22.692,27.692,27.692,25.769,25.769,23.846,23.846,23.846,0,23.077,23.077,23.462,23.077,20.385,21.154,25,24.231,26.923,25,26.538,26.538,26.538,26.538,26.538,26.923,26.923,26.923,26.923,26.923,26.923,26.923,26.923,27.308,26.154,26.923,27.308,27.308,26.923,26.923,26.923,23.846,23.846,24.615,23.462,24.615,20.949,20.949,20.423,34.043,32.692,0,24.551,28.077,0,28.846,28.846,28.846,0,26.923,26.923,26.923,0,32.353,27.692,26.923,25.769,25.769,25.769,25.385,25.385,0,24.231,24.231,24.231,0,0,26.923,26.923,24.231,28.462,28.462,21.93,27.308,26.154,24.074,21.986,23.846,26.154,25,26.538,26.538,26.136,26.415,25,0,0,22.692,23.077,26.923,26.538,24.231,20.769,20.769,21.154,32.632,34.884,27.308,27.692,31.783,25.385,27.753,27.308,27.308,27.308,27.692,27.308,27.692,27.308,27.308,27.308,24.615,24.615,23.039,25.385,23.462,25,28.462,27.308,28.462,21.739,26.875,24.528,26.866,26.087,26.923,24.37,23.704,23.556,29.389,25.258,34.615,24.066,,22.692,27.099,25.882,24.231,28.125,27.308,27.652,26.136,21.912,27.692,23.864,26.437,28.03,26.336,30.153,23.485,25.573,22.989,27.863,26.894,24.528,23.574,24.436,26.316,27.203,25.94
NC_035109_5,24.211,23.394,32.323,22.857,25,27,0,26.19,26.154,26.538,26.154,26.154,26.538,26.538,26.538,25.385,27.692,26.923,26.154,25,25,25.769,25.769,25.769,29.114,0,19.231,0,20,20.385,20,18.846,21.154,18.846,0,24.231,22.692,26.923,26.154,26.923,29.231,29.231,29.615,25,25,25,25,24.775,23.846,25,25.769,22.692,22.692,22.692,27.308,27.308,28.077,28.077,25,25,25,21.538,21.154,23.462,23.462,21.923,19.565,21.339,22.692,18.846,18.846,0,25.385,24.615,25.385,25.769,10.526,26.154,26.154,26.154,26.154,26.154,26.154,25.769,29.231,29.231,29.615,28.846,28.846,27.692,26.923,26.923,26.923,26.923,18.966,27.2,23.462,27.308,27.308,25,26.154,24.615,24.615,23.077,28.571,26.154,27.692,31.538,27.308,26.154,26.154,28.462,28.462,25,24.615,25.385,0,29.231,29.231,28.846,28.846,28.077,28.462,21.923,21.923,20.385,25,27.308,27.308,27.308,27.308,27.308,27.692,27.692,27.692,27.692,27.692,27.692,27.692,27.692,27.692,27.692,27.692,27.692,27.692,25.385,25.385,25.385,24.615,24.615,18.462,17.692,24.615,29.921,29.528,22.535,23.404,26.923,0,25.15,28.846,0,25,25,25,0,23.462,23.462,23.462,0,28.235,29.615,26.538,21.923,21.923,21.923,22.308,22.308,0,26.538,26.538,26.154,0,0,27.692,27.692,26.923,26.923,26.923,31.304,25.385,22.308,20.37,24.113,25.385,23.846,23.846,23.462,23.462,17.045,26.415,22.692,0,0,26.154,27.308,27.308,26.923,25.769,20,20,19.615,24.211,24.419,26.154,25.769,24.806,24.615,25.11,26.154,26.154,26.154,26.154,26.154,26.154,26.154,26.154,26.154,26.923,26.923,25,27.692,28.077,29.231,23.846,26.154,23.846,28.889,28.75,24.528,25.373,24.675,23.846,25.105,26.667,22.566,29.119,25.907,23.462,29.876,22.692,,22.989,21.569,28.846,33.333,26.923,22.433,24.335,24.701,28.462,26.996,26.923,23.954,27.099,28.626,20.532,27.481,25.287,25.191,20.152,25,25.954,24.528,25.66,28.077,24.151
NC_035109_6,29.319,29.596,29.293,25.2,27.778,23,0,22.791,22.222,21.852,22.222,22.222,22.593,22.593,23.333,23.333,23.333,24.074,25.185,21.481,21.481,21.852,21.852,21.852,25,0,31.852,0,25.556,25.926,25.556,24.074,28.148,31.481,0,27.778,23.704,29.63,29.259,29.259,27.778,27.778,27.778,24.444,24.444,24.074,25.926,24.561,22.222,21.481,20,20.37,23.333,23.704,22.593,22.593,29.63,28.148,26.667,24.074,22.963,22.222,25.556,23.333,22.963,28.148,22.553,25.82,21.429,23.704,23.704,0,26.296,26.667,26.667,26.667,26.087,27.407,27.407,27.407,27.407,27.407,27.407,24.444,25.556,26.296,25.926,27.037,27.037,26.766,27.407,27.407,27.407,31.481,23.967,30,25.556,30.37,30.37,32.222,29.63,27.985,29.259,28.148,25.962,29.259,28.519,30.741,27.407,25.926,25.926,25.926,25.926,25.556,25.556,25.926,0,27.778,27.778,27.778,27.778,25.556,27.407,27.037,26.667,28.148,27.037,29.259,28.889,29.259,29.259,29.259,29.259,29.63,29.259,29.259,29.63,29.259,29.63,29.259,29.63,29.259,29.63,29.259,28.889,25.926,25.926,25.926,23.704,23.704,19.63,19.259,25.926,30.385,30.385,35.374,30.769,27.778,0,29.07,26.296,0,28.519,28.519,28.519,0,27.778,27.778,27.778,0,27.429,26.667,27.778,31.111,31.111,31.111,30.741,30.741,0,20.446,20.818,21.19,0,0,25.185,25.185,28.148,22.963,22.963,31.897,27.407,24.074,26.549,22.603,25.926,24.815,28.889,22.963,22.963,19.355,29.73,23.333,0,0,26.296,25.185,26.667,26.296,26.667,22.222,22.222,22.593,33,32.967,30.37,30.741,30.597,28.996,32.759,31.852,31.852,31.852,32.222,31.852,32.222,31.852,31.852,31.852,28.148,28.148,30.622,27.778,28.148,31.111,27.778,30.37,27.778,26.531,30.303,27.027,29.167,22.414,29.259,24.167,25.185,29.075,22.222,22.843,25.556,24.797,27.099,22.989,,26.437,27.778,27.027,23.333,21.691,28.676,26.563,28.148,22.426,26.667,23.897,27.206,25,25.368,27.574,30.627,28.676,26.838,26.374,22.426,29.562,25.182,23.704,19.343
NC_035108_12,27.368,22.066,21.212,25.417,25.18,17,0,21.459,22.662,22.662,22.662,22.662,22.302,22.662,22.302,25.18,24.46,23.381,24.46,24.101,24.101,23.381,23.381,23.381,27.027,0,20.863,0,23.381,23.741,23.741,22.662,20.144,20.504,0,25.18,27.698,25.899,26.259,25.899,26.978,26.978,26.978,26.259,25.899,27.338,27.338,24.082,25.54,27.698,25.899,28.777,26.619,26.619,27.338,27.338,24.101,23.741,24.82,24.46,24.46,22.662,21.583,21.223,20.863,22.662,26.222,24.359,25.18,22.302,22.302,28.571,25.54,29.856,25.271,25.54,28.571,28.777,28.777,28.777,28.777,28.777,28.777,26.259,27.698,28.417,27.698,28.777,28.777,25.18,25.54,25.54,25.18,25.54,33.333,20.946,24.82,24.46,24.101,25.899,26.619,27.698,26.619,26.978,24.747,26.619,23.741,25.18,26.259,28.777,28.777,26.978,26.978,25.899,26.259,25.899,0,21.223,21.223,20.863,21.583,19.424,20.863,27.338,28.417,25.899,26.619,27.338,27.338,27.698,27.698,27.698,27.698,27.698,27.698,27.698,27.698,27.698,27.698,27.698,27.338,27.698,27.698,28.058,28.417,26.259,26.259,26.259,25.18,25.18,23.381,21.942,26.619,29.242,28.881,32.215,28.571,29.496,0,25.789,25.899,0,29.137,29.137,29.137,0,30.576,30.576,30.576,0,30.303,28.137,26.259,28.058,28.058,28.058,27.698,27.698,0,19.784,20.504,20.863,0,0,29.137,29.137,24.101,28.058,28.058,26.957,24.46,25.899,20.611,20.122,25.54,26.259,23.381,27.338,27.338,25.225,30.693,23.741,0,0,29.856,29.496,26.259,26.259,27.698,21.583,21.583,21.942,23.729,24.771,26.259,26.259,23.684,26.978,28.378,27.338,27.338,27.338,27.338,27.338,27.338,27.338,27.338,27.338,28.417,28.417,23.789,29.137,28.777,28.058,23.741,26.619,23.741,25,27.097,27.723,29.032,25.108,29.137,22.176,24.444,23.451,22.222,22.34,29.304,30.4,25.882,21.569,26.437,,24.82,23.2,25.54,26.69,24.199,23.171,27.338,19.573,30.216,24.911,25,23.929,26.335,27.857,27.24,27.857,29.893,25.177,28.571,24.382,23.322,27.338,22.261
NC_035107_60,23.81,24.429,28.283,24.444,25.562,12,0,26.046,24.595,24.703,24.703,24.703,24.811,24.703,25.027,24.719,22.33,25.674,25.998,26.645,26.861,27.724,27.508,28.263,26.977,28.205,26.753,23.333,25.036,24.164,21.543,25.96,24.057,25.359,29.167,25.038,23.517,25.086,25.535,25.076,25.359,25.359,25.359,26.495,26.495,27.361,27.112,25.512,24.297,25.939,25.027,25.458,23.127,25.361,25.998,25.998,24.69,25.135,22.392,25.329,25.457,21.08,22.069,23.561,22.016,23.718,25.09,24.747,24.37,23.49,23.264,28.777,26.321,26.512,24.803,25.782,22.559,23.866,23.866,23.758,23.758,23.758,23.758,25.378,19.486,19.84,19.277,21.706,21.706,19.168,23.557,24.494,23.721,25.032,24.169,23.795,25.223,25.095,24.973,23.671,25.297,25.815,24.448,24.216,23.04,23.623,23.886,24.622,24.514,23.93,23.93,25.351,25.351,20.102,21.791,22.33,0,24.849,24.97,24.653,25.752,21.87,24.549,26.78,26.657,25.383,26.329,26.131,26.728,26.575,25.428,26.575,26.575,26.728,26.575,26.575,26.882,25.377,25.652,25.377,25.514,25.514,25.723,25.248,25.823,28.391,28.391,28.391,23.585,23.585,24.576,26.533,26.667,25.528,25.528,27.027,31.405,30.809,50,27.801,25.801,0,26.782,26.782,26.89,26.667,27.646,27.646,27.538,25.781,29.175,27.023,27.97,26.458,26.458,26.458,26.566,26.566,0,26.466,26.566,26.788,26.429,0,28.516,28.947,27.497,25.98,25.366,30.702,27.892,24.961,27.887,27.47,24.274,24.094,26.99,24.838,24.838,25.558,25.602,23.99,22.917,10.989,24.622,26.458,26.212,25.81,25.162,27.214,27.214,27.214,30.457,29.676,26.275,26.275,28.378,24.842,25.087,27.43,27.538,27.538,27.538,27.646,27.538,27.43,27.538,25.763,26.606,26.242,26.84,25.702,26.674,27.546,26.049,24.111,24.51,23.426,23.679,25.821,26.077,31.739,26.988,30.672,28.889,28.444,24.866,29.442,29.206,27.6,24.231,28.846,27.778,24.82,,25.676,25.581,25.664,24.789,26.486,26.869,26.591,27.066,27.553,24.37,26.344,25.749,24.086,24.417,21.261,25.15,27.753,26.688,24.116,24.571,26.22,25.321
NC_035109_2,24.607,25,26.263,24.042,23.986,26,0,25,26.014,25.676,26.014,26.014,26.014,26.351,26.689,23.311,27.365,27.027,27.027,28.716,28.716,23.649,23.649,23.649,26.446,0,22.973,0,20.946,20.946,21.284,19.257,21.622,22.297,0,27.027,20.946,26.014,25.338,25.676,27.027,27.027,27.027,27.365,27.365,27.703,23.986,29.032,28.041,27.027,24.324,24.662,19.932,23.986,28.716,28.716,28.041,25,23.649,23.986,23.311,25.338,25.676,23.986,23.986,21.622,21.691,25.267,24.706,22.297,22.297,0,24.662,21.959,24.324,24.324,20,27.027,27.027,27.365,27.365,27.365,27.365,30.068,27.027,27.703,27.027,28.041,28.041,22.973,25.338,25.338,25.338,25.676,26.582,21.008,22.297,23.986,23.986,27.365,26.351,25.292,25.676,25.676,24.49,24.662,29.054,25.676,25.338,27.365,27.365,23.649,23.649,27.027,27.027,27.027,0,23.311,23.311,22.973,23.311,25.338,27.027,28.041,28.378,26.689,28.716,29.392,29.392,29.054,29.392,29.054,29.392,29.392,29.392,29.054,28.716,29.392,29.392,29.392,28.716,28.716,29.392,29.054,29.054,25.338,25.338,25.338,22.973,22.973,23.986,24.324,20.946,24.9,25.301,23.529,41.463,25,0,29.193,27.365,0,23.311,23.311,23.311,0,23.986,23.986,23.986,0,22.642,27.703,27.703,24.662,24.662,24.662,25,25,0,22.973,23.986,22.635,0,0,27.703,27.703,27.703,27.068,28.041,34.483,28.041,23.986,27.451,27.407,28.041,27.703,29.392,26.689,26.689,24.39,27.703,24.662,0,0,25.676,26.351,26.351,26.351,25,17.905,17.905,17.905,28.09,28.75,26.014,25.676,26.016,24.662,27.881,27.027,27.027,27.027,27.027,27.027,27.027,27.027,27.027,27.027,28.041,28.378,28.283,26.014,25,27.365,26.351,26.014,26.351,29.07,26.238,25,23.853,27.155,32.77,23.077,27.407,25.991,27.365,26.904,27.703,22.979,28.125,33.333,27.027,23.2,25.676,,28.041,25.839,26.936,22.109,28.62,29.097,25.589,22.408,22.408,25.084,23.746,25.418,27.181,26.756,24.749,27,24.749,26.246,22,25.418,22.442
NC_035107_15,20.635,25.935,28.283,28.611,24.585,24,0,27.778,26.412,26.412,26.412,26.412,26.246,26.412,26.412,25.281,26.744,26.578,27.076,24.086,24.252,24.751,24.585,24.419,28.374,28,25.581,15.385,24.31,23.256,19.231,26.863,27.071,26.08,0,22.203,26.578,25.838,26.425,26.252,25.543,25.543,25.543,22.464,22.464,23.09,24.252,22.38,20.903,20.266,19.601,20.93,19.767,21.096,22.259,22.259,25.249,25.415,25.794,23.675,23.883,23.136,27.243,22.425,22.425,21.927,23.297,25,23.018,22.987,22.924,30.172,27.741,27.409,26.626,27.076,20.87,23.422,23.422,23.588,23.588,23.588,23.588,22.591,27.907,28.073,27.907,24.917,25.083,22.563,27.146,26.578,26.125,27.076,27.301,27.237,25.914,25.249,25.415,25.415,26.246,24.427,26.227,25.914,26.634,26.412,25.083,25.914,26.246,23.422,23.422,25.748,25.748,24.213,23.09,24.585,0,26.578,26.08,26.008,26.08,26.775,28.405,30.203,29.07,27.575,28.405,29.01,28.904,29.07,29.07,29.07,29.402,29.236,29.07,29.07,28.904,29.236,29.236,29.568,29.07,29.402,28.961,28.84,29.236,25.724,25.724,25.724,20.706,20.706,23.606,23.09,24.167,23.377,23.117,24.161,22.905,24.497,0,20.401,23.409,0,24.252,24.252,24.252,0,24.252,24.252,24.419,0,25.263,24.895,27.409,25.914,25.914,25.914,25.748,25.748,0,20.036,20.266,20.309,0,0,23.385,23.43,22.757,22.139,24.537,26.316,24.419,23.128,22.917,23.81,24.419,26.555,23.754,24.751,24.751,26.364,24.051,23.09,0,0,26.91,25.083,25.914,26.246,23.92,22.757,22.757,22.591,30.457,27.064,26.117,26.289,26.437,27.575,23.57,25.748,25.748,25.748,25.748,25.748,25.748,25.748,25.581,25.581,28.405,28.239,31.548,26.08,25.748,26.758,26.966,26.68,26.178,23.828,27.838,27.215,25.632,26.087,25.748,25.21,24.444,27.556,23.675,24.365,25.935,26,27.308,26.923,23.333,25.54,25.581,28.041,,24.257,24.37,24.865,25.701,25.682,25.738,25.048,25.95,24.463,25.349,24.628,24.774,27.938,24.382,27.138,24.587,26.273,24.671,23.432,25.041
